item_id,title,artist_name,track_name,category,tags,description
965,item_965,,item_965,,2 13 16 5 55,item 965 features: 2 13 16 5 55
966,item_966,,item_966,,69 22 51 4 411 31,item 966 features: 69 22 51 4 411 31
967,item_967,,item_967,,34 55 10 2 173 103 5 23 51 31 49 110,item 967 features: 34 55 10 2 173 103 5 23 51 31 49 110
968,item_968,,item_968,,57 4 20 37 869,item 968 features: 57 4 20 37 869
969,item_969,,item_969,,34 55 23,item 969 features: 34 55 23
970,item_970,,item_970,,69 363 22 51 4 31 120,item 970 features: 69 363 22 51 4 31 120
971,item_971,,item_971,,51 31,item 971 features: 51 31
972,item_972,,item_972,,422,item 972 features: 422
973,item_973,,item_973,,32 386 6 339 37 198,item 973 features: 32 386 6 339 37 198
974,item_974,,item_974,,69 168 821 2 50 4 22 16 44 102,item 974 features: 69 168 821 2 50 4 22 16 44 102
975,item_975,,item_975,,42,item 975 features: 42
976,item_976,,item_976,,69 10 168 22 2 34 113 4 987 5 31 0 120,item 976 features: 69 10 168 22 2 34 113 4 987 5 31 0 120
977,item_977,,item_977,,21 56 31,item 977 features: 21 56 31
978,item_978,,item_978,,387 2 34 51 31 16 972 28 55 5,item 978 features: 387 2 34 51 31 16 972 28 55 5
979,item_979,,item_979,,4,item 979 features: 4
980,item_980,,item_980,,58 34 25 53 2 4 377 173 103 5 919 31 49 253,item 980 features: 58 34 25 53 2 4 377 173 103 5 919 31 49 253
981,item_981,,item_981,,186,item 981 features: 186
982,item_982,,item_982,,15 49 2 51 4 20 377 28 44 120,item 982 features: 15 49 2 51 4 20 377 28 44 120
983,item_983,,item_983,,91 794 2 909 20 55,item 983 features: 91 794 2 909 20 55
984,item_984,,item_984,,15 34 4 31,item 984 features: 15 34 4 31
985,item_985,,item_985,,753,item 985 features: 753
986,item_986,,item_986,,58 15 53 2 5 31,item 986 features: 58 15 53 2 5 31
987,item_987,,item_987,,58 392 39 28 55 15 2 4 5 120 51 99 31 452 49 16,item 987 features: 58 392 39 28 55 15 2 4 5 120 51 99 31 452 49 16
988,item_988,,item_988,,55,item 988 features: 55
989,item_989,,item_989,,2 5 31,item 989 features: 2 5 31
990,item_990,,item_990,,58 125 416 34 94 10 2 4 5 454 31 49 253 16,item 990 features: 58 125 416 34 94 10 2 4 5 454 31 49 253 16
991,item_991,,item_991,,125 33 4 94 14,item 991 features: 125 33 4 94 14
992,item_992,,item_992,,880 2 55,item 992 features: 880 2 55
993,item_993,,item_993,,557,item 993 features: 557
994,item_994,,item_994,,228 34 21 597 636 290 280 197 31 205 165,item 994 features: 228 34 21 597 636 290 280 197 31 205 165
995,item_995,,item_995,,2 16 5 55,item 995 features: 2 16 5 55
996,item_996,,item_996,,2 16 5 31,item 996 features: 2 16 5 31
997,item_997,,item_997,,34 55,item 997 features: 34 55
998,item_998,,item_998,,289 732 22 2 113 5 55 954,item 998 features: 289 732 22 2 113 5 55 954
999,item_999,,item_999,,64 44,item 999 features: 64 44
1000,item_1000,,item_1000,,58 125 225 34 10 187 736 2 4 5 31 401 49 253,item 1000 features: 58 125 225 34 10 187 736 2 4 5 31 401 49 253
1001,item_1001,,item_1001,,109 2 34 25 4 16 55,item 1001 features: 109 2 34 25 4 16 55
1002,item_1002,,item_1002,,1 217 91 55 15 53 2 5 662 370,item 1002 features: 1 217 91 55 15 53 2 5 662 370
1003,item_1003,,item_1003,,32 64 401 225 2 31 124,item 1003 features: 32 64 401 225 2 31 124
1004,item_1004,,item_1004,,51 31,item 1004 features: 51 31
1005,item_1005,,item_1005,,32 21 2 97 31,item 1005 features: 32 21 2 97 31
1006,item_1006,,item_1006,,10 49 2 6 34 4 5 55 0,item 1006 features: 10 49 2 6 34 4 5 55 0
1007,item_1007,,item_1007,,15 51 2 4 44 55 220 26,item 1007 features: 15 51 2 4 44 55 220 26
1008,item_1008,,item_1008,,32 4 20 174 960,item 1008 features: 32 4 20 174 960
1009,item_1009,,item_1009,,58 609 132 53 51 2 4 28 244 5 31,item 1009 features: 58 609 132 53 51 2 4 28 244 5 31
1010,item_1010,,item_1010,,58 126 34 25 434 10 53 2 4 345 5 51 31 49,item 1010 features: 58 126 34 25 434 10 53 2 4 345 5 51 31 49
1011,item_1011,,item_1011,,58 51 94 4 5 28 31 120 102,item 1011 features: 58 51 94 4 5 28 31 120 102
1012,item_1012,,item_1012,,96 49 2 34 16 110 173 103 31 5,item 1012 features: 96 49 2 34 16 110 173 103 31 5
1013,item_1013,,item_1013,,15 2 5 461 75 31,item 1013 features: 15 2 5 461 75 31
1014,item_1014,,item_1014,,22 2 55 269,item 1014 features: 22 2 55 269
1015,item_1015,,item_1015,,743,item 1015 features: 743
1016,item_1016,,item_1016,,229 34 55 10,item 1016 features: 229 34 55 10
1017,item_1017,,item_1017,,69 22 4 37 85 282,item 1017 features: 69 22 4 37 85 282
1018,item_1018,,item_1018,,639 127,item 1018 features: 639 127
1019,item_1019,,item_1019,,265 31,item 1019 features: 265 31
1020,item_1020,,item_1020,,453 122 154 197 603,item 1020 features: 453 122 154 197 603
1021,item_1021,,item_1021,,55,item 1021 features: 55
1022,item_1022,,item_1022,,53 2 31,item 1022 features: 53 2 31
1023,item_1023,,item_1023,,51 44,item 1023 features: 51 44
1024,item_1024,,item_1024,,32 178 2 97 55,item 1024 features: 32 178 2 97 55
1025,item_1025,,item_1025,,288 576 32 91 88 2 31 25 121,item 1025 features: 288 576 32 91 88 2 31 25 121
1026,item_1026,,item_1026,,452 2 16 31,item 1026 features: 452 2 16 31
1027,item_1027,,item_1027,,646 21 385 44,item 1027 features: 646 21 385 44
1028,item_1028,,item_1028,,21 2 56 55,item 1028 features: 21 2 56 55
1029,item_1029,,item_1029,,55,item 1029 features: 55
1030,item_1030,,item_1030,,500 2 5 55,item 1030 features: 500 2 5 55
1031,item_1031,,item_1031,,51 55,item 1031 features: 51 55
1032,item_1032,,item_1032,,34 270 28 55 69 983 22 2 4 5 168 51 85 31 50 234,item 1032 features: 34 270 28 55 69 983 22 2 4 5 168 51 85 31 50 234
1033,item_1033,,item_1033,,51 872 44 31,item 1033 features: 51 872 44 31
1034,item_1034,,item_1034,,34 28 44 10 15 2 4 173 103 5 23 977 51 625 31 964 49 622 63,item 1034 features: 34 28 44 10 15 2 4 173 103 5 23 977 51 625 31 964 49 622 63
1035,item_1035,,item_1035,,51 39 5 55,item 1035 features: 51 39 5 55
1036,item_1036,,item_1036,,58 481 87 53 2 4 253 5 55,item 1036 features: 58 481 87 53 2 4 253 5 55
1037,item_1037,,item_1037,,55,item 1037 features: 55
1038,item_1038,,item_1038,,2 34 4 292 16 110 44 10,item 1038 features: 2 34 4 292 16 110 44 10
1039,item_1039,,item_1039,,64 246 643 44,item 1039 features: 64 246 643 44
1040,item_1040,,item_1040,,2 31 102,item 1040 features: 2 31 102
1041,item_1041,,item_1041,,58 51 2 4 749 44 734 55 5,item 1041 features: 58 51 2 4 749 44 734 55 5
1042,item_1042,,item_1042,,2 265,item 1042 features: 2 265
1043,item_1043,,item_1043,,34 20 44 10 15 2 4 103 5 23 51 31 49,item 1043 features: 34 20 44 10 15 2 4 103 5 23 51 31 49
1044,item_1044,,item_1044,,2 5 28 31,item 1044 features: 2 5 28 31
1045,item_1045,,item_1045,,369,item 1045 features: 369
1046,item_1046,,item_1046,,69 22 4,item 1046 features: 69 22 4
1047,item_1047,,item_1047,,305 53 2 55,item 1047 features: 305 53 2 55
1048,item_1048,,item_1048,,51 34 31 586,item 1048 features: 51 34 31 586
1049,item_1049,,item_1049,,31,item 1049 features: 31
1050,item_1050,,item_1050,,1 217 20 44 22 2 167 5 51 503 154 370,item 1050 features: 1 217 20 44 22 2 167 5 51 503 154 370
1051,item_1051,,item_1051,,450,item 1051 features: 450
1052,item_1052,,item_1052,,2 55,item 1052 features: 2 55
1053,item_1053,,item_1053,,49 2 34 173 103 31,item 1053 features: 49 2 34 173 103 31
1054,item_1054,,item_1054,,70,item 1054 features: 70
1055,item_1055,,item_1055,,1 217 704 55 15 4 913 796 128 51 294,item 1055 features: 1 217 704 55 15 4 913 796 128 51 294
1056,item_1056,,item_1056,,45 4 25 5 31,item 1056 features: 45 4 25 5 31
1057,item_1057,,item_1057,,2 5 44,item 1057 features: 2 5 44
1058,item_1058,,item_1058,,2 34 44 10,item 1058 features: 2 34 44 10
1059,item_1059,,item_1059,,356 51 2 13 34 4 44 5 397 28 31,item 1059 features: 356 51 2 13 34 4 44 5 397 28 31
1060,item_1060,,item_1060,,58 125 46 776 34 25 10 232 33 2 4 5 120 650 271 31 7 32 49 135,item 1060 features: 58 125 46 776 34 25 10 232 33 2 4 5 120 650 271 31 7 32 49 135
1061,item_1061,,item_1061,,29 129 126 21 246 253 199 44,item 1061 features: 29 129 126 21 246 253 199 44
1062,item_1062,,item_1062,,58 125 34 10 2 4 349 173 103 896 650 31 32 394 49 253,item 1062 features: 58 125 34 10 2 4 349 173 103 896 650 31 32 394 49 253
1063,item_1063,,item_1063,,642 55 90 2 4 5 51 529 16,item 1063 features: 642 55 90 2 4 5 51 529 16
1064,item_1064,,item_1064,,2 4 16 5 31 701,item 1064 features: 2 4 16 5 31 701
1065,item_1065,,item_1065,,31,item 1065 features: 31
1066,item_1066,,item_1066,,6 4 14 166 37,item 1066 features: 6 4 14 166 37
1067,item_1067,,item_1067,,955 4 20,item 1067 features: 955 4 20
1068,item_1068,,item_1068,,89 18 133 21 2 390 31 121 32 73 856,item 1068 features: 89 18 133 21 2 390 31 121 32 73 856
1069,item_1069,,item_1069,,4 704,item 1069 features: 4 704
1070,item_1070,,item_1070,,304 17,item 1070 features: 304 17
1071,item_1071,,item_1071,,15 2 51 5 130 31,item 1071 features: 15 2 51 5 130 31
1072,item_1072,,item_1072,,103 31 23,item 1072 features: 103 31 23
1073,item_1073,,item_1073,,10 46 618 2 4 5 44 735 16,item 1073 features: 10 46 618 2 4 5 44 735 16
1074,item_1074,,item_1074,,516 242 51 561 4 2 5 176 31 120 194,item 1074 features: 516 242 51 561 4 2 5 176 31 120 194
1075,item_1075,,item_1075,,1 356 34 44 28 47 10 69 22 2 167 4 173 327 103 5 23 51 31 49 13 413 253 109,item 1075 features: 1 356 34 44 28 47 10 69 22 2 167 4 173 327 103 5 23 51 31 49 13 413 253 109
1076,item_1076,,item_1076,,46 386 34 37 10 447 21 2 188 173 103 6 31 750 49 193 373 472,item 1076 features: 46 386 34 37 10 447 21 2 188 173 103 6 31 750 49 193 373 472
1077,item_1077,,item_1077,,15 2 55,item 1077 features: 15 2 55
1078,item_1078,,item_1078,,632,item 1078 features: 632
1079,item_1079,,item_1079,,1 217 49 53 2 51 44 31,item 1079 features: 1 217 49 53 2 51 44 31
1080,item_1080,,item_1080,,46 49 2 34 4 131 173 5 103 31,item 1080 features: 46 49 2 34 4 131 173 5 103 31
1081,item_1081,,item_1081,,10 22 34 4 31,item 1081 features: 10 22 34 4 31
1082,item_1082,,item_1082,,132 635 51 34 2 5 244 31 609,item 1082 features: 132 635 51 34 2 5 244 31 609
1083,item_1083,,item_1083,,58 125 46 1 776 25 37 69 52 96 33 22 2 4 327 223 5 57 51 615 14 85 31 234 199 8,item 1083 features: 58 125 46 1 776 25 37 69 52 96 33 22 2 4 327 223 5 57 51 615 14 85 31 234 199 8
1084,item_1084,,item_1084,,824 241 936 15 620 431 51 443 285 627 600 31 979,item 1084 features: 824 241 936 15 620 431 51 443 285 627 600 31 979
1085,item_1085,,item_1085,,65 2 4 253 5 16 31,item 1085 features: 65 2 4 253 5 16 31
1086,item_1086,,item_1086,,89 90 144 390 54 133 156 473,item 1086 features: 89 90 144 390 54 133 156 473
1087,item_1087,,item_1087,,44,item 1087 features: 44
1088,item_1088,,item_1088,,2 34 173 103 55,item 1088 features: 2 34 173 103 55
1089,item_1089,,item_1089,,49 34 31 10,item 1089 features: 49 34 31 10
1090,item_1090,,item_1090,,2 55,item 1090 features: 2 55
1091,item_1091,,item_1091,,4 172,item 1091 features: 4 172
1092,item_1092,,item_1092,,320,item 1092 features: 320
1093,item_1093,,item_1093,,51 34 837 55,item 1093 features: 51 34 837 55
1094,item_1094,,item_1094,,55,item 1094 features: 55
1095,item_1095,,item_1095,,2 31,item 1095 features: 2 31
1096,item_1096,,item_1096,,2 5 31,item 1096 features: 2 5 31
1097,item_1097,,item_1097,,181 500 2 5 100 55,item 1097 features: 181 500 2 5 100 55
1098,item_1098,,item_1098,,103 55 23,item 1098 features: 103 55 23
1099,item_1099,,item_1099,,186,item 1099 features: 186
1100,item_1100,,item_1100,,49 2 51 4 28 44 31,item 1100 features: 49 2 51 4 28 44 31
1101,item_1101,,item_1101,,2 31,item 1101 features: 2 31
1102,item_1102,,item_1102,,939 246 512 406 253 121,item 1102 features: 939 246 512 406 253 121
1103,item_1103,,item_1103,,34 10 69 15 22 2 4 5 51 57 31 134 294,item 1103 features: 34 10 69 15 22 2 4 5 51 57 31 134 294
1104,item_1104,,item_1104,,77 219,item 1104 features: 77 219
1105,item_1105,,item_1105,,51 55,item 1105 features: 51 55
1106,item_1106,,item_1106,,740 77 840 2 4 20 37 5 44 120 102,item 1106 features: 740 77 840 2 4 20 37 5 44 120 102
1107,item_1107,,item_1107,,4 20,item 1107 features: 4 20
1108,item_1108,,item_1108,,58 125 25 15 2 4 120 482 51 615 650 31 708 32 135 253,item 1108 features: 58 125 25 15 2 4 120 482 51 615 650 31 708 32 135 253
1109,item_1109,,item_1109,,192 332 462 21 2 34 44,item 1109 features: 192 332 462 21 2 34 44
1110,item_1110,,item_1110,,55,item 1110 features: 55
1111,item_1111,,item_1111,,49 2 207 44,item 1111 features: 49 2 207 44
1112,item_1112,,item_1112,,605 2 51 39 44 563 5 28,item 1112 features: 605 2 51 39 44 563 5 28
1113,item_1113,,item_1113,,217 44 128,item 1113 features: 217 44 128
1114,item_1114,,item_1114,,948,item 1114 features: 948
1115,item_1115,,item_1115,,640 10 53 2 31,item 1115 features: 640 10 53 2 31
1116,item_1116,,item_1116,,51 44,item 1116 features: 51 44
1117,item_1117,,item_1117,,15 2 51 34 39 44 5,item 1117 features: 15 2 51 34 39 44 5
1118,item_1118,,item_1118,,65 77 2 4 14 37 5 31,item 1118 features: 65 77 2 4 14 37 5 31
1119,item_1119,,item_1119,,51 662 44,item 1119 features: 51 662 44
1120,item_1120,,item_1120,,932 51 34 31,item 1120 features: 932 51 34 31
1121,item_1121,,item_1121,,10 4,item 1121 features: 10 4
1122,item_1122,,item_1122,,58 15 2 51 34 5 31,item 1122 features: 58 15 2 51 34 5 31
1123,item_1123,,item_1123,,69 22 4 542 85,item 1123 features: 69 22 4 542 85
1124,item_1124,,item_1124,,674 29 32 399 97 149,item 1124 features: 674 29 32 399 97 149
1125,item_1125,,item_1125,,278,item 1125 features: 278
1126,item_1126,,item_1126,,69 834 22 2 4 5 31,item 1126 features: 69 834 22 2 4 5 31
1127,item_1127,,item_1127,,2 50 55,item 1127 features: 2 50 55
1128,item_1128,,item_1128,,15 2 51 4 714 5 31 26,item 1128 features: 15 2 51 4 714 5 31 26
1129,item_1129,,item_1129,,10 53 2 34 19 340 5 31,item 1129 features: 10 53 2 34 19 340 5 31
1130,item_1130,,item_1130,,452 49 2 136 5 55,item 1130 features: 452 49 2 136 5 55
1131,item_1131,,item_1131,,2 55,item 1131 features: 2 55
1132,item_1132,,item_1132,,919 142,item 1132 features: 919 142
1133,item_1133,,item_1133,,34 37 697 28 55 10 2 4 5 120 77 57 51 31,item 1133 features: 34 37 697 28 55 10 2 4 5 120 77 57 51 31
1134,item_1134,,item_1134,,32 122 97 37 947 300 501,item 1134 features: 32 122 97 37 947 300 501
1135,item_1135,,item_1135,,46 34 44 28 55 26 372 15 2 562 4 5 120 51 319,item 1135 features: 46 34 44 28 55 26 372 15 2 562 4 5 120 51 319
1136,item_1136,,item_1136,,2 31,item 1136 features: 2 31
1137,item_1137,,item_1137,,880 413 670 44,item 1137 features: 880 413 670 44
1138,item_1138,,item_1138,,15 865 49 2 51 34 5 31,item 1138 features: 15 865 49 2 51 34 5 31
1139,item_1139,,item_1139,,885 64 228 400 158 57 37 124,item 1139 features: 885 64 228 400 158 57 37 124
1140,item_1140,,item_1140,,52 303 8,item 1140 features: 52 303 8
1141,item_1141,,item_1141,,1 15 2 51 4 20 5 40 55 638 746,item 1141 features: 1 15 2 51 4 20 5 40 55 638 746
1142,item_1142,,item_1142,,64 34 31,item 1142 features: 64 34 31
1143,item_1143,,item_1143,,69 22 34 4 296 31 10,item 1143 features: 69 22 34 4 296 31 10
1144,item_1144,,item_1144,,2 44 165 156,item 1144 features: 2 44 165 156
1145,item_1145,,item_1145,,2 5 16 55,item 1145 features: 2 5 16 55
1146,item_1146,,item_1146,,69 363 22 2 4 175 76 5 44 0 120,item 1146 features: 69 363 22 2 4 175 76 5 44 0 120
1147,item_1147,,item_1147,,961,item 1147 features: 961
1148,item_1148,,item_1148,,51 44,item 1148 features: 51 44
1149,item_1149,,item_1149,,502 506 49 51 2 39 34 4 55 5 28 103 31 23,item 1149 features: 502 506 49 51 2 39 34 4 55 5 28 103 31 23
1150,item_1150,,item_1150,,161 44 103 23,item 1150 features: 161 44 103 23
1151,item_1151,,item_1151,,55,item 1151 features: 55
1152,item_1152,,item_1152,,58 15 2 51 25 5 31,item 1152 features: 58 15 2 51 25 5 31
1153,item_1153,,item_1153,,69 22 4 5 0,item 1153 features: 69 22 4 5 0
1154,item_1154,,item_1154,,161 22 2 76 86 55 23 103,item 1154 features: 161 22 2 76 86 55 23 103
1155,item_1155,,item_1155,,90 64 37 124,item 1155 features: 90 64 37 124
1156,item_1156,,item_1156,,49 2 377 55,item 1156 features: 49 2 377 55
1157,item_1157,,item_1157,,65 228 400 158 37,item 1157 features: 65 228 400 158 37
1158,item_1158,,item_1158,,58 15 2 55,item 1158 features: 58 15 2 55
1159,item_1159,,item_1159,,51 31,item 1159 features: 51 31
1160,item_1160,,item_1160,,125 2 4 14 39 16 31 5,item 1160 features: 125 2 4 14 39 16 31 5
1161,item_1161,,item_1161,,304 17,item 1161 features: 304 17
1162,item_1162,,item_1162,,2 51 34 934 110 44,item 1162 features: 2 51 34 934 110 44
1163,item_1163,,item_1163,,217 53 51 19 5 44 31,item 1163 features: 217 53 51 19 5 44 31
1164,item_1164,,item_1164,,77 10 2 4 16 44 5,item 1164 features: 77 10 2 4 16 44 5
1165,item_1165,,item_1165,,22 2 167 20 503,item 1165 features: 22 2 167 20 503
1166,item_1166,,item_1166,,195 54 156 122,item 1166 features: 195 54 156 122
1167,item_1167,,item_1167,,2 4 31,item 1167 features: 2 4 31
1168,item_1168,,item_1168,,21 2 31,item 1168 features: 21 2 31
1169,item_1169,,item_1169,,306,item 1169 features: 306
1170,item_1170,,item_1170,,2 5 28 55,item 1170 features: 2 5 28 55
1171,item_1171,,item_1171,,24 791 981 52 22 2 50 34 164 85 44 5,item 1171 features: 24 791 981 52 22 2 50 34 164 85 44 5
1172,item_1172,,item_1172,,15 22 2 51 299 39 44 5,item 1172 features: 15 22 2 51 299 39 44 5
1173,item_1173,,item_1173,,323,item 1173 features: 323
1174,item_1174,,item_1174,,21 44,item 1174 features: 21 44
1175,item_1175,,item_1175,,38 2 933,item 1175 features: 38 2 933
1176,item_1176,,item_1176,,74 2 34 37 31 472,item 1176 features: 74 2 34 37 31 472
1177,item_1177,,item_1177,,2 4 715 270 166 44 55 5,item 1177 features: 2 4 715 270 166 44 55 5
1178,item_1178,,item_1178,,468 2 880 25 370,item 1178 features: 468 2 880 25 370
1179,item_1179,,item_1179,,51 44,item 1179 features: 51 44
1180,item_1180,,item_1180,,65 32 683 751,item 1180 features: 65 32 683 751
1181,item_1181,,item_1181,,137,item 1181 features: 137
1182,item_1182,,item_1182,,87 15 4 532 28 120,item 1182 features: 87 15 4 532 28 120
1183,item_1183,,item_1183,,51 31,item 1183 features: 51 31
1184,item_1184,,item_1184,,363 22 2 4 20 44 715,item 1184 features: 363 22 2 4 20 44 715
1185,item_1185,,item_1185,,15 1 217 835 22 2 51 4 540 5 44 31 945,item 1185 features: 15 1 217 835 22 2 51 4 540 5 44 31 945
1186,item_1186,,item_1186,,672,item 1186 features: 672
1187,item_1187,,item_1187,,37 214 138,item 1187 features: 37 214 138
1188,item_1188,,item_1188,,2 208 265 55,item 1188 features: 2 208 265 55
1189,item_1189,,item_1189,,655 51 55,item 1189 features: 655 51 55
1190,item_1190,,item_1190,,2 55,item 1190 features: 2 55
1191,item_1191,,item_1191,,15 51 2 841 5 44 55,item 1191 features: 15 51 2 841 5 44 55
1192,item_1192,,item_1192,,2 34 44,item 1192 features: 2 34 44
1193,item_1193,,item_1193,,415 2 31,item 1193 features: 415 2 31
1194,item_1194,,item_1194,,257 49 51 2 34 4 5 28 103 31,item 1194 features: 257 49 51 2 34 4 5 28 103 31
1195,item_1195,,item_1195,,2 51 34 4 84 5 173 31 103,item 1195 features: 2 51 34 4 84 5 173 31 103
1196,item_1196,,item_1196,,21 814 761 31,item 1196 features: 21 814 761 31
1197,item_1197,,item_1197,,457,item 1197 features: 457
1198,item_1198,,item_1198,,450 2 76 5 31,item 1198 features: 450 2 76 5 31
1199,item_1199,,item_1199,,58 4 20 923 123,item 1199 features: 58 4 20 923 123
